"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Trent Taylor","49ers","WR","4","9","5","4","2","0","38","41","23","15","11","0","1","0","1","0","0"
"[object Object]","2020","Ezekiel Elliott","Cowboys","RB","6","17","4","4","4","0","35","1","1","34","7","0","0","1","1","0","0"
"[object Object]","2020","Chase Claypool","Steelers","WR","8","12","4","2","1","0","35","102","27","8","0","1","0","0","1","0","0"
"[object Object]","2020","Chris Conley","Jaguars","WR","8","13","3","3","3","0","34","28","28","6","3","0","0","0","1","0","0"
"[object Object]","2020","DaeSean Hamilton","Broncos","WR","7","12","5","3","2","0","33","59","29","4","0","0","0","0","2","0","0"
"[object Object]","2020","A.J. Brown","Titans","WR","9","22","4","4","3","1","33","51","21","12","12","1","2","0","3","0","0"
"[object Object]","2020","Willie Snead IV","Ravens","WR","7","9","2","2","2","0","33","11","11","22","9","0","0","0","1","0","0"
"[object Object]","2020","Le'Veon Bell","2 teams","RB","5","8","2","2","2","0","32","24","24","8","0","0","0","0","2","0","0"
"[object Object]","2020","KeeSean Johnson","Cardinals","WR","3","6","1","1","1","0","32","30","30","2","2","0","0","0","1","0","0"
"[object Object]","2020","Mark Andrews","Ravens","TE","6","10","3","2","1","1","31","63","30","1","0","1","0","0","1","0","0"
"[object Object]","2020","Tyler Higbee","Rams","TE","4","7","1","1","1","0","31","22","22","9","5","0","0","0","1","0","0"
"[object Object]","2020","Darren Waller","Raiders","TE","7","11","4","2","2","0","30","52","20","10","3","0","0","0","2","0","0"
"[object Object]","2020","J.D. McKissic","Football Team","RB","8","14","4","4","4","0","30","3","3","27","10","0","0","1","0","0","0"
"[object Object]","2020","Jakeem Grant","Dolphins","WR","7","11","3","3","3","0","30","28","28","2","2","0","0","1","2","0","0"
"[object Object]","2020","Marquise Brown","Ravens","WR","9","14","1","1","1","0","30","12","12","18","19","0","1","0","1","0","0"
"[object Object]","2020","Jarvis Landry","Browns","WR","8","11","6","5","3","2","28","45","21","7","3","0","0","1","2","0","0"
"[object Object]","2020","Noah Fant","Broncos","TE","9","16","4","3","3","0","28","25","11","17","8","1","0","0","2","0","0"
"[object Object]","2020","Danny Amendola","Lions","WR","6","9","4","1","1","0","28","73","14","14","0","0","0","0","1","0","0"
"[object Object]","2020","D'Andre Swift","Lions","RB","5","6","3","3","3","0","28","0","0","28","3","0","0","1","1","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","7","19","3","2","2","0","28","47","21","7","2","0","0","0","1","0","0"
"[object Object]","2020","Randall Cobb","Texans","WR","3","9","3","2","2","0","28","29","21","7","2","0","0","0","2","0","0"
"[object Object]","2020","Andy Isabella","Cardinals","WR","3","6","2","2","2","0","28","25","25","3","2","1","1","0","2","0","0"
"[object Object]","2020","Chase Edmonds","Cardinals","RB","5","8","4","4","4","0","27","13","13","14","5","0","0","1","1","0","0"
"[object Object]","2020","Jamaal Williams","Packers","RB","4","6","2","2","2","0","27","2","2","25","13","0","1","0","2","0","0"
"[object Object]","2020","Keelan Cole","Jaguars","WR","11","19","5","5","3","0","26","25","16","10","4","0","0","1","2","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","9","22","3","3","3","0","26","25","25","1","0","0","0","0","1","0","0"
"[object Object]","2020","Damiere Byrd","Patriots","WR","6","14","2","2","2","0","26","28","28","-2","-1","0","0","0","1","0","0"
"[object Object]","2020","Tyron Johnson","Chargers","WR","3","8","2","1","1","0","26","65","22","4","1","1","0","0","1","0","0"
"[object Object]","2020","Demarcus Robinson","Chiefs","WR","10","16","3","2","2","0","25","16","6","19","1","0","0","1","1","0","0"
"[object Object]","2020","Robby Anderson","Panthers","WR","6","15","3","2","2","0","25","41","23","2","0","0","0","0","2","0","0"
"[object Object]","2020","David Johnson","Texans","RB","5","12","2","2","2","0","25","7","7","18","4","0","0","0","2","0","0"
"[object Object]","2020","Noah Brown","Cowboys","WR","2","6","2","2","2","0","25","14","14","11","8","0","0","0","1","0","0"
"[object Object]","2020","K.J. Hill","Chargers","WR","3","10","2","1","1","0","25","23","18","7","0","0","0","0","1","0","0"
"[object Object]","2020","Isaiah Ford","Dolphins","WR","6","10","4","2","2","0","24","41","19","5","1","0","0","0","2","0","0"
