"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","6","7","7","6","4","1","90","111","64","26","12","1","0","0","3","1","30"
"[object Object]","2021","Odell Beckham","2 teams","WR","8","9","9","5","5","0","89","256","82","7","3","1","0","0","5","0","0"
"[object Object]","2021","Mike Williams","Chargers","WR","8","10","10","6","4","0","87","208","68","19","2","0","0","0","4","0","0"
"[object Object]","2021","Ashton Dulin","Colts","WR","3","4","4","4","2","2","85","129","71","14","9","1","0","0","2","0","0"
"[object Object]","2021","David Njoku","Browns","TE","3","3","3","3","3","0","85","40","40","45","6","0","0","0","3","0","0"
"[object Object]","2021","Noah Fant","Broncos","TE","8","11","11","7","7","0","83","120","55","28","10","0","0","0","5","0","0"
"[object Object]","2021","Dallas Goedert","Eagles","TE","4","5","4","3","3","0","81","119","79","2","1","0","0","0","3","1","21"
"[object Object]","2021","Jonathan Taylor","Colts","RB","8","9","9","7","6","0","77","8","14","63","49","1","0","5","3","0","0"
"[object Object]","2021","Hunter Renfrow","Raiders","WR","7","8","7","6","6","0","77","78","60","17","4","1","0","0","3","1","9"
"[object Object]","2021","DJ Moore","Panthers","WR","6","8","8","4","3","0","76","184","67","9","4","0","0","0","3","0","0"
"[object Object]","2021","Amari Cooper","Cowboys","WR","5","6","6","5","5","0","76","95","68","8","5","0","0","0","5","0","0"
"[object Object]","2021","Chris Godwin","Buccaneers","WR","6","8","6","3","3","0","76","149","55","21","5","0","0","0","3","2","24"
"[object Object]","2021","Nelson Agholor","Patriots","WR","6","10","9","5","4","0","75","224","63","12","6","0","0","0","4","1","10"
"[object Object]","2021","Terry McLaurin","Football Team","WR","6","8","8","8","6","1","75","140","77","-2","0","0","0","0","6","0","0"
"[object Object]","2021","Robby Anderson","Panthers","WR","5","5","5","3","2","0","75","104","61","14","2","1","0","0","2","0","0"
"[object Object]","2021","Jaylen Waddle","Dolphins","WR","3","4","4","2","2","0","74","90","29","45","2","0","0","0","2","0","0"
"[object Object]","2021","Michael Carter","Jets","RB","6","10","10","9","7","1","72","-9","-5","77","33","0","2","1","3","0","0"
"[object Object]","2021","Leonard Fournette","Buccaneers","RB","5","8","8","8","7","1","69","22","21","48","33","0","3","2","3","0","0"
"[object Object]","2021","Adam Trautman","Saints","TE","3","4","4","3","3","0","69","34","28","41","4","1","0","1","3","0","0"
"[object Object]","2021","Laviska Shenault","Jaguars","WR","4","4","4","2","2","0","67","45","20","47","37","0","5","0","1","0","0"
"[object Object]","2021","Dalton Schultz","Cowboys","TE","5","6","6","6","6","0","66","10","10","56","11","1","1","0","4","0","0"
"[object Object]","2021","Braxton Berrios","Jets","WR","4","6","6","4","4","0","66","84","42","24","7","0","0","0","3","0","0"
"[object Object]","2021","Gerald Everett","Seahawks","TE","4","4","4","4","4","0","66","40","40","26","22","1","2","1","3","0","0"
"[object Object]","2021","Donovan Peoples-Jones","Browns","WR","3","4","3","2","2","0","66","103","41","25","7","0","0","0","2","1","18"
"[object Object]","2021","Brandon Aiyuk","49ers","WR","3","3","3","2","2","0","65","54","36","29","19","0","1","0","2","0","0"
"[object Object]","2021","Evan Engram","Giants","TE","5","5","5","5","5","0","64","32","32","32","6","1","0","0","3","0","0"
"[object Object]","2021","Dawson Knox","Bills","TE","4","4","4","4","4","0","64","47","47","17","3","1","0","0","3","0","0"
"[object Object]","2021","Antonio Brown","Buccaneers","WR","4","5","5","4","4","0","63","62","49","14","2","0","0","0","3","0","0"
"[object Object]","2021","Zach Pascal","Colts","WR","7","9","7","5","3","0","62","187","30","32","15","0","0","1","2","2","65"
"[object Object]","2021","Quez Watkins","Eagles","WR","2","5","5","4","3","1","60","95","40","20","7","0","0","0","3","0","0"
"[object Object]","2021","Anthony Schwartz","Browns","WR","3","3","3","2","2","0","60","86","53","7","1","0","0","0","2","0","0"
"[object Object]","2021","Tony Pollard","Cowboys","RB","6","7","7","6","6","0","59","16","10","49","15","0","1","2","4","0","0"
"[object Object]","2021","Austin Hooper","Browns","TE","4","6","6","4","4","0","59","46","11","48","7","0","0","0","3","0","0"
"[object Object]","2021","Kyle Pitts","Falcons","TE","4","6","6","5","5","0","58","69","53","5","0","0","0","0","3","0","0"
"[object Object]","2021","Emmanuel Sanders","Bills","WR","7","8","7","3","3","0","57","173","53","4","1","0","0","0","3","1","31"
"[object Object]","2021","Stephen Anderson","Chargers","TE","7","7","6","6","5","0","57","41","11","46","7","0","0","0","3","1","15"
"[object Object]","2021","Logan Thomas","Football Team","TE","2","4","4","4","3","0","57","55","32","25","11","1","1","0","3","0","0"
"[object Object]","2021","Ty Johnson","Jets","RB","9","11","11","9","6","2","56","29","21","35","16","0","1","0","2","0","0"
"[object Object]","2021","Gabriel Davis","Bills","WR","5","6","6","2","2","0","56","169","50","6","5","0","0","0","2","1","32"
"[object Object]","2021","Demarcus Robinson","Chiefs","WR","3","3","3","3","3","0","56","59","59","-3","0","1","0","0","3","0","0"
"[object Object]","2021","Allen Robinson","Bears","WR","3","4","4","2","2","0","55","95","47","8","2","0","0","0","2","0","0"
"[object Object]","2021","Laquon Treadwell","Jaguars","WR","2","5","5","5","4","0","54","53","39","15","10","0","1","0","4","0","0"
"[object Object]","2021","Marquise Brown","Ravens","WR","3","5","5","3","3","0","53","108","41","12","1","0","0","0","3","0","0"
"[object Object]","2021","Jimmy Graham","Bears","TE","4","6","6","5","5","0","51","45","20","31","13","0","0","1","2","0","0"
"[object Object]","2021","David Montgomery","Bears","RB","4","6","6","6","6","0","50","4","4","46","14","0","0","0","4","0","0"
"[object Object]","2021","Marquise Goodwin","Bears","WR","5","5","5","3","1","0","50","118","46","4","1","0","0","0","1","0","0"
"[object Object]","2021","Lil'Jordan Humphrey","Saints","WR","2","2","2","2","2","0","50","34","34","16","5","1","0","0","2","0","0"
"[object Object]","2021","Kalif Raymond","Lions","WR","6","7","7","4","3","0","49","134","32","17","2","0","0","0","3","0","0"
"[object Object]","2021","Alexander Mattison","Vikings","RB","3","5","5","5","5","0","49","18","18","31","10","0","0","0","3","0","0"
"[object Object]","2021","Hunter Henry","Patriots","TE","4","4","4","4","3","0","49","44","32","17","6","0","0","0","1","0","0"
"[object Object]","2021","Sammy Watkins","Ravens","WR","2","2","2","2","2","0","49","42","42","7","0","0","0","0","2","0","0"
"[object Object]","2021","Marvin Jones","Jaguars","WR","9","10","9","5","3","0","48","217","33","15","3","0","1","0","2","1","12"
"[object Object]","2021","C.J. Ham","Vikings","FB","5","5","5","5","5","0","48","23","23","25","9","0","0","0","2","0","0"
"[object Object]","2021","DK Metcalf","Seahawks","WR","5","5","4","3","2","0","46","137","36","10","4","0","0","0","2","1","16"
"[object Object]","2021","Devontae Booker","Giants","RB","3","4","4","4","4","0","46","2","2","44","34","0","0","1","1","0","0"
"[object Object]","2021","Adam Humphries","Football Team","WR","4","6","6","3","3","0","45","47","35","10","3","0","0","0","2","0","0"
"[object Object]","2021","Kyle Juszczyk","49ers","FB","3","4","4","4","3","0","45","53","34","11","9","0","0","0","2","0","0"
